,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96
NRP1,21.3389964850594,33.1334700071162,15.6884164716338,17.2100793752012,18.2149347900259,23.2454021903568,11.3217417331758,30.2175726116135,27.3742232698652,14.5185109487378,40.4367670057993,37.5286302119367,28.8718469661572,14.6361669215347,20.8587102569961,22.7734359485194,20.7645676337787,25.2588530047489,20.500438873182,13.0691001401649,20.6369048755915,14.0132300363274,34.4093696312273,13.3399283472821,8.0436284265571,11.3261640577951,18.9143210588737,15.9164318253827,19.9561698549075,32.5647781185255,17.1912830466681,27.2759480928965,20.404053893594,16.6544978048271,11.5889793175843,17.6860320801328,25.9143368553981,16.373792173522,29.146247185964,12.1522777389379,22.6149453993529,24.7651809480741,26.1969230709585,10.9797518679558,28.5944493689018,19.9964441748053,20.8175956140044,29.1103418468091,38.6400530489413,21.6869054893895,29.1394002978465,64.8587273467598,6.64639928541152,12.5258921201689,9.82576963480049,15.8558324729766,10.7278981980806,17.1710007751207,7.2485418907143,16.3836366475545,16.2637992504687,8.74296837501344,15.8272632603933,21.089390244261,15.099246145665,26.8434970771672,33.7528598136,22.3257693955873,17.4646749325154,32.6785577531982,22.3214593010174,18.5313560715666,31.4010139425631,22.3237294866938,4.96986680765197,43.9792486976186,17.6852257533728,14.5823188656361,13.9851949195211,15.546119262293,8.23038941659555,13.246635601286,19.5200685030894,19.539275902787,21.3010713322542,29.654588600356,28.7426163561678,24.6637092093747,9.55487986062187,11.0094658759971,22.0184337730618,10.9491870739133,11.6908123464682,47.3916880355917,12.552873509342,22.229025614895
CIRBP,13.4295344931644,2.39801407928387,13.1012225492485,9.83343698233282,1.93866832924437,2.0028230739807,12.2910591943767,8.74791134751285,5.30676485971241,14.5940015312113,5.77615581328706,4.11531975504353,6.14582878998048,6.6205211710868,15.7253755483871,7.16614400805224,0.0,2.17630192869644,0.0,1.68904984537621,17.6871674308144,0.0,14.3674414219294,6.58274273715383,9.70254258069418,3.15278465099331,0.0,5.75970877801693,0.0,2.35685536106565,3.65943621164112,2.59747317117126,5.27403779975749,0.0,7.48879552321913,8.00009664051863,5.20981625572127,23.7008584702664,6.59200416293729,8.24543876264383,12.3995641508368,0.0,5.92495578720918,11.0368422863089,8.62293879890303,0.0,3.53123532699473,0.0,6.65845135244528,5.3508278262494,0.0,3.00904464827892,3.00643108379835,27.1966072252362,0.0,3.58611223605598,2.42632779205176,1.7260283267984,0.0,0.0,9.80901878998641,0.0,8.59116177542015,7.63165685911981,1.30095054207311,4.85695309866709,0.0,12.9265082902491,1.66315115522053,2.11168758094238,3.90847160296932,6.70597627690298,2.77149836565611,2.88511767706485,5.13844269183112,0.0,7.99973190681381,5.2769308407619,0.0,7.40224089775109,0.0,0.0,1.41275269656154,12.2968940873887,7.70825828800983,8.94263426123591,8.38801937246122,7.69405371443465,2.16102633782359,0.0,37.9421503250207,0.0,12.0873600014363,0.0,13.977020542582,29.251123016768
RASSF7,12.869072379485,36.7669831225033,5.57976091450072,4.18802345528995,0.0,5.11796843302933,10.4694308386558,0.0,0.0,0.0,4.92008563657197,0.0,3.92622770210631,8.4589644497353,24.1105597493087,0.0,0.0,0.0,0.0,8.63231895293396,0.0,0.0,4.07935914815617,0.0,12.3968280806301,4.02827701796255,0.0,0.0,0.0,0.0,0.0,0.0,4.49238532756229,0.0,0.0,20.4432646094794,0.0,0.0,10.107034312099,0.0,3.16855636085588,0.0,0.0,0.0,0.0,0.0,6.01575884491772,4.80694449035391,0.0,0.0,0.0,0.0,0.0,0.0,10.0956409606003,4.58193473499288,0.0,0.0,28.7265648927345,0.0,7.16164086845144,0.0,0.0,0.0,0.0,0.0,0.0,4.12901308147603,0.0,0.0,0.0,8.56814946455019,0.0,0.0,0.0,0.0,15.3317494329626,0.0,0.0,3.78310353425995,0.0,0.0,3.61011604000958,0.0,0.0,0.0,4.28691070335739,19.6612094917816,0.0,0.0,0.0,0.0,3.86097053015381,0.0,0.0,4.67172831487707
TRMT2A,2.69742857849076,15.4131250637191,7.01729205093908,5.26699694705151,0.0,12.8730530760627,0.0,3.51417483352017,0.0,0.0,6.18766258205266,0.0,4.93775394077664,7.97870530232413,17.6879722544764,5.7575075754828,0.0,10.4910603194087,0.0,10.8562900987693,6.31574745279535,36.215086545785,0.0,7.05171263355969,10.3937742709834,2.53304726943293,3.05507622228311,6.94129929947233,0.0,0.0,0.0,4.17378479788508,5.64977251389615,0.0,4.81338883591819,0.0,2.79048783887905,6.34734068208666,12.7109409567251,0.0,3.98488137837641,6.54564757836603,0.0,0.0,3.46397137720253,15.5033412251396,7.56561748248042,0.0,5.34961117996108,0.0,40.1303841067518,4.83512397684586,0.0,10.9253087818763,12.6966123006893,14.4059820333109,3.89877753716518,2.77349189630387,6.02124650624059,8.66066852261249,0.0,0.0,0.0,12.2630307541951,6.27134977435393,2.60148686452284,4.90664207383673,10.3855670946639,8.01737059534017,3.39319367031064,6.28038030979274,2.69389710644197,4.45341952876561,34.7699268878671,2.06419398571666,0.0,0.0,0.0,14.7856230002727,2.37887812449553,0.0,0.0,29.5113094201742,2.46992876446161,2.47722375867003,5.74783698970984,5.39136082400536,9.89063518617609,3.47247431724972,0.0,18.2903567955891,0.0,0.0,5.10319557336929,0.0,0.0
MMP11,12.3917033885922,26.5523537310505,5.37278369356097,4.03267173515555,11.925656801225,0.0,0.0,0.0,0.0,0.0,14.2127357878717,2.53152590804842,18.902935536416,8.1451852429445,3.86936597728473,6.61234617126304,0.0,0.0,5.07054045802857,6.23408196407789,4.83564666835934,3.46600627851975,5.8920573785965,5.39913778338429,0.0,3.87885097711077,2.33911651254018,3.54306660533344,6.83435349745108,2.89962421546871,2.25109059077769,0.0,12.977230567564,12.3578776215365,9.21341767617068,3.93698728027996,0.0,0.0,9.73212113823447,0.0,6.10204207979356,0.0,4.85962370594385,2.71571142500831,2.65218674031175,5.93506001499502,10.1370650396778,2.3143171696217,16.3837010094171,4.38872637784083,0.0,11.106025687929,0.0,2.78831779382895,0.0,0.0,0.0,0.0,29.9660547483587,6.63103349210071,10.3439774212796,2.78031799560899,3.52321729687503,0.0,3.20110241573475,1.99182620635704,3.75676633280814,5.9637754631211,20.461643269792,2.59799584919649,8.01427974230701,4.12516005905314,3.40975687644863,0.0,0.0,0.0,2.46050486778354,2.16405819126557,2.83014992030915,5.46415804136928,7.32848121004744,2.26827570143291,6.95240276020391,1.89109885887971,3.79336852998815,19.8037192727957,4.12789083182636,3.78637821124574,0.0,0.0,0.0,3.48190918154197,0.0,29.3044301447969,2.14947997525024,2.24921695530789
SOX10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDELR3,16.6250535871833,0.0,0.0,0.0,19.1997510429676,13.2234083308544,0.0,36.0981722790058,17.5186514394239,28.906563530561,50.848536677397,0.0,15.2164221363125,10.9278068474548,10.38249782189,29.5710245226002,0.0,7.184391229621,0.0,5.5758783905421,0.0,0.0,21.0798610621154,43.4617996373205,26.6916326049164,5.20397425026578,0.0,0.0,0.0,0.0,30.2012568633108,0.0,5.80353770673158,49.7390159946133,24.7219543244476,0.0,5.73286848391793,19.5602730350773,8.70458942655981,54.4395583623804,8.1866692081419,13.4475901260055,32.5990309771454,7.28694781536704,14.2329897022847,0.0,23.3145739370684,24.8396177707868,10.990414259298,5.88803725549614,0.0,0.0,9.92480722738615,0.0,39.1264965378162,5.91922309984565,0.0,5.69795146970048,98.9619487993011,0.0,18.5036900406231,52.2221262918118,28.3610773384528,6.29839176760951,12.884063844357,10.6891575366553,0.0,48.0070012396809,60.3942001663494,0.0,21.5043607808093,27.6721467932336,41.1716211333549,0.0,4.24074689756099,0.0,0.0,52.2604908148862,0.0,9.77448834357262,0.0,42.6045439161831,4.66376836272881,5.07430155187215,20.3571544958203,0.0,5.53809303927766,20.3196408723773,14.2679271324631,149.454575879211,56.3644509960494,0.0,14.9635125367703,0.0,51.9084371005999,0.0
CYP2D6,0.0,18.7522148876951,0.0,4.2720239257399,0.0,0.0,0.0,17.1019339319367,4.61092626915659,7.60823591901381,0.0,48.2720437578909,16.0199090194825,12.9429427397096,0.0,4.66987362293048,13.057680353467,5.67281648871834,21.4859741389733,0.0,5.12265803426688,0.0,0.0,5.71959418067889,4.21515835406335,0.0,0.0,7.50671827638391,0.0,0.0,0.0,0.0,0.0,0.0,7.80821119801219,0.0,0.0,0.0,0.0,0.0,6.46421813446816,0.0,0.0,0.0,11.2384106163353,0.0,6.13641876444329,14.7100765492779,8.67806349004739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32454170273663,0.0,0.0,0.0,0.0,0.0,14.929326834732,0.0,0.0,0.0,7.95948527982601,4.21182996276638,4.33522167680899,0.0,0.0,0.0,0.0,0.0,6.69701249725349,0.0,5.21308767730151,4.58500417437192,0.0,3.85898240170929,0.0,4.8058104914518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8815637737862,0.0,0.0,0.0,12.417497374496,0.0,0.0
GTPBP1,9.16352757726085,7.48006546993863,5.10828956610426,15.3365972822668,4.53542980184723,0.0,9.58479854883552,6.82178538586356,11.0355061234872,11.3806761879444,15.0145155600506,6.41840710264933,9.58526518114026,2.58140330746269,4.90517714876947,8.3824403091985,1.95321535044819,3.39424214595614,9.64185062849224,9.22006930045187,6.13012666064853,0.0,8.71422250556406,8.55557713899004,25.2207491035434,12.2930030966969,7.41321765179277,12.3517046437218,2.16596948951793,1.8379200268511,0.0,0.0,8.22558724194359,3.91650591287489,15.1837484348316,6.23862544781076,16.250849824361,4.62059352004214,3.08434111018256,21.4331594581255,4.83470637475683,6.35326998605549,4.62039167927358,8.60673667391809,30.2594825154746,1.88096195429918,8.26117066947187,8.80154714912706,12.9809632048652,2.78178394951067,23.8033558435468,0.0,2.34447136194316,30.0452681012242,0.0,4.19477639955998,7.56838372754621,13.4598927076319,2.92214057117701,0.0,10.9275098237699,29.9590669935864,8.9327321717488,10.4147910896438,6.08703383682699,0.0,7.14365265930013,12.6004170940954,12.9695647274606,9.88040155432847,6.09579896343587,9.15153069186955,11.8869653145652,2.24986889144611,17.0299795507859,0.0,0.0,5.48673289149674,10.7633034441735,5.77240632339933,0.0,24.4416012148524,4.40676422811847,4.7946743539365,4.80883554034255,22.315628694803,3.92468092313248,14.3999218379191,25.2781332095162,0.0,2.95880006453259,0.0,1.17824376207976,13.6213326371472,6.81221427375413,8.55396543767352
CYB5R3,16.1073472474518,0.0,11.6396820684211,6.98915416077855,4.13374850849763,12.8116296686179,0.0,0.0,9.42951019215599,3.11182326304215,10.2635638760567,8.77493929352661,4.91419358797032,5.29375675759426,11.7357163978721,7.64004772196161,16.0220558028728,0.0,4.39395905085483,1.80074826977327,6.28561204305072,9.01057182200816,5.10585785896794,0.0,6.89612044800051,16.8064060417925,0.0,15.3515090818733,0.0,5.02543276051098,0.0,5.53849293621918,13.1199011642385,0.0,9.58084377536101,1.70583008226428,5.55434621068693,0.0,4.21676368755245,0.0,6.60977938326876,2.17147173556542,6.31677857909728,16.473406387226,18.386363392404,10.286244981622,8.78443807891718,2.00550906913811,0.0,3.80312200430339,0.0,3.20803554666669,41.6682388818286,0.0,6.3180153876986,17.2046931586172,33.6281801334694,7.36068868913593,17.9775488982156,8.61934438852669,7.46978446516867,14.4559778455772,3.05310107628079,2.03408634182467,4.16095080458139,5.17814788754597,6.51097356056084,5.16800632799512,8.86568437673226,6.75400628600756,12.5008273067346,8.93681084281729,10.3417303823445,15.3795658526276,1.36956316179393,1.80503365675312,0.0,1.87529971504949,17.1675861229937,11.0484610834808,15.8765355529908,7.8624443533345,4.51853800688291,0.0,9.86161502321379,13.3476264801223,17.8854536627601,6.56229486737249,16.1275590214004,0.0,0.0,0.0,4.83251560077514,0.0,1.86266672558099,5.84728626854528
APOL1,15.1888454909902,60.7524157988962,39.5133964164131,11.8630911629242,45.6069107610589,10.8729559549097,0.0,27.7029622212797,48.0157411575002,21.1275025292989,20.9051208974209,0.0,16.6822837743375,17.970792334817,8.53701547247475,3.24197250946836,0.0,7.87649370954187,74.5811804795564,3.05651304784192,17.7815481354277,15.2941589920019,20.2217507759125,0.0,0.0,17.1158846185212,6.88108386979708,15.6341967171406,0.0,0.0,0.0,18.801601766432,19.0878503602476,13.6326459013369,8.13105710006128,14.4770148925327,9.42770955283689,3.57409933548017,16.7004931836938,4.97366240792989,4.4876626605586,0.0,0.0,0.0,19.5051414718011,13.0945740143283,4.26009407261579,3.40406526568967,6.02458343455123,9.68288479612281,5.02152480865957,0.0,0.0,0.0,3.5746429772401,6.48944663802345,4.39069490758329,9.3702884783054,3.39048023646369,34.1369146754466,15.2146709669062,0.0,7.773304658408,13.810284421391,9.41682643014668,8.78916661901451,5.52572393822533,26.3158583095608,18.0578798916357,3.82132040791164,14.1455795212894,3.03379205252331,7.52297595588155,5.22092337810428,0.0,21.4465081621213,0.0,9.54916044159472,12.4883682758058,10.7161057202339,0.0,0.0,12.7826217273428,5.56313026062028,8.36934165013583,22.655689959014,15.1790018084209,11.1385584662733,0.0,0.0,0.0,0.0,13.6708419453585,17.2412310803602,22.1312754939661,0.0
SRP54,8.2166867460099,27.3876186518468,28.5006696365581,24.065844236547,15.815321445847,19.6064217296066,10.0268338393275,7.13639501165281,31.7472256292711,19.0488550859859,18.8483526615486,20.143240737984,20.0546439839076,29.7049876372206,10.2627918516145,23.3840661251738,0.0,10.6523371882697,6.72434471195385,30.3137493130702,12.8256762261993,4.59647668399135,26.0460235644508,35.80058566077,10.5535555818363,12.8599363678743,40.3265364836801,14.0960128741014,0.0,7.6907276142793,11.9412194700131,4.23794751576187,14.34156320303,16.3885151342743,26.8806122885193,26.1053627501013,25.500468805867,25.7796680739015,12.906343584807,0.0,20.2307006181216,13.2925448901176,41.8901306591788,57.6234582048394,52.7583342346412,7.87083541829726,19.2048053312003,21.4840737098984,32.5910977804547,23.2806023384106,31.6923445072281,0.0,0.0,22.1865225224576,19.3376919860229,11.7019537377425,7.91742525226011,30.9774102576415,6.11380986529118,26.3814214874045,4.57258750811709,0.0,32.7064332821871,21.790208567264,31.8387895923195,18.4903528333918,14.946212558505,21.090444476635,21.7083198697297,20.6721391474882,12.7538545568581,24.6177883923817,22.6094050634104,11.768145892614,29.3429696939616,5.52470716463562,9.78906471610114,20.089202251072,7.50645964003083,14.4926887123379,4.85936699246805,57.1538061956747,27.6599820805653,2.50789846107132,17.6071391978645,17.508591844904,13.6856027065932,27.6173750750048,0.0,2.9546285100794,12.38102040839,60.0283640808598,27.1168137772422,0.0,19.9538709872577,0.0
MMP9,0.0,0.0,23.8095277379037,0.0,15.8545889391629,5.45975057153643,0.0,23.8470460021241,19.2885151978588,0.0,10.4973059985765,0.0,12.5652732452683,0.0,0.0,4.88377622466574,0.0,11.8653173646737,0.0,4.60439615383378,10.714600665851,23.039445844544,8.70356420993593,11.9631580337316,0.0,8.59457733626942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7340339492627,134.602478184447,0.0,0.0,10.1404654767802,0.0,0.0,0.0,0.0,6.5753147768866,6.41749616504065,0.0,9.07556040504528,0.0,0.0,0.0,0.0,6.17822470071004,5.38491808086811,4.88792010256946,0.0,4.70520050729976,5.10749141785776,0.0,0.0,6.16049912040759,0.0,5.20102642111248,0.0,0.0,0.0,13.2142559062992,0.0,0.0,14.2061342281442,4.57016876405374,3.77759023812032,0.0,0.0,0.0,5.4518720871779,0.0,56.4382294039732,0.0,0.0,20.1037586140698,30.8096204510406,4.19020877292867,0.0,4.8755731999615,0.0,8.38968048861641,0.0,0.0,0.0,0.0,8.23761863111584,0.0,47.6271761639351,4.98371017152126
MYBL2,3.84944524903092,0.0,25.0355855220306,3.75821190154215,22.2280157015271,4.59271780162373,18.7899327691252,10.0300143069791,40.5635321409778,13.3863308247395,0.0,4.71846528630126,7.04656783121996,0.0,0.0,16.4328430116229,103.384666161929,0.0,9.45088851665678,7.74639496964761,18.0261484734807,25.8409052900515,14.6427986996113,0.0,3.70818576124478,0.0,17.4393475965545,16.5096441746542,0.0,10.8091141082219,8.3915339559707,17.8689691977154,4.03133749956256,0.0,0.0,7.33807928078108,19.9112410973671,13.5872404338006,0.0,31.5129960632072,14.2168571322522,0.0,13.5866469041945,5.06176533519734,14.8300884780558,5.53112542989093,5.39836911830571,21.5680692653258,22.9029626642266,16.3601352046843,0.0,0.0,20.6823404482836,10.3941900618355,22.6488452230967,8.22339312898974,0.0,3.95799365684272,4.29639897447452,74.1567793052502,0.0,0.0,16.417152258395,4.37508020155518,11.9329536217811,11.1375863638142,7.0021687211433,14.8210307512255,15.2552345069418,4.84235740563236,14.9376708484628,15.3776222294988,6.35538408084196,23.1557446116029,17.6746145453262,31.0593187808035,4.58609045576074,8.06709772991761,0.0,10.184545200622,184.402215712378,8.45559598892095,6.47922878768734,0.0,3.53519544674445,0.0,0.0,10.5860426475016,0.0,8.30530433909968,43.502991226095,0.0,10.3941720141987,7.28266620715251,28.0446375452887,8.38454948554099
CSTF1,20.0435802310479,31.8136534518327,11.5873034991132,21.742821772047,15.4317999007852,7.97123583444318,16.3061385312064,29.0139059692509,9.38707739629129,23.2336504376884,5.10868891930723,8.18948631253663,14.268565840738,24.153868072515,6.25869946825805,26.1444820560439,3.32290761494998,28.8722722540394,38.2741295573523,26.8896735383893,10.4288779814283,11.2125303110114,23.2965402019285,0.0,25.7440796474419,12.5480829109534,27.7458203662474,32.4751579933854,7.36971118808475,34.3943759024847,21.8468341834975,10.3379432212616,9.32918686357102,6.6629556842784,15.8962166306198,31.8403846292642,29.9506547856687,10.4810463012956,5.24723531369808,7.29263250562721,34.5451857242313,13.5106257047211,5.24029422957612,26.3559793797057,34.3192964196341,9.59995957425444,24.9854517358916,14.9736320874524,13.2503181913661,9.46501988821005,33.1326483781369,0.0,0.0,42.0943042941711,44.5512222557155,11.8939389162523,9.656784612366,11.4493212344294,4.97129164671489,32.1770900204187,33.4627669578394,5.99621914386339,17.0964119330861,2.53116619160807,15.5333494723529,21.4785259252167,72.918834519806,15.0055217069308,11.0322359962962,8.40451657215066,31.1114339596358,33.3622319775923,29.4148359874969,22.9655367094362,10.2255009567439,2.24613875662217,7.95973324727974,21.0021847462324,9.1555349922001,27.4968575215127,55.3178190005081,0.0,7.49700764308655,8.15693974463448,10.2262893287597,0.0,8.90248456063885,22.4563781078633,20.0687312572551,0.0,2.51682930489304,22.5279524045765,18.0403848021437,16.8533033810521,2.31785590664484,4.85081123361403
